city,district,neighborhood,room,living_room,area_mSqr,building_age,floor,list-view-price
İzmir , Bornova , Kazımdirik Mah.,1,1,55 ,9                        ,6,28000
İzmir , Karşıyaka , Şemikler Mah.,2,1,90 ,6                        ,2,28000
İzmir , Bornova , Kazımdirik Mah.,1,1,55 ,6                        ,3,39000
İzmir , Menemen , Gazi Mustafa Kemal Mah.,1,1,60 ,3                        ,1,20000
İzmir , Karşıyaka , Mustafa Kemal Mah.,3,1,160 ,15                        ,3,42000
İzmir , Bornova , Evka 3 Mah.,2,1,90 ,20                        ,4,26000
İzmir , Torbalı , Pancar Mah.,3,1,155 ,2                        ,5,25000
İzmir , Karşıyaka , Mavişehir Mah.,3,1,155 ,26                        ,16,55000
İzmir , Seferihisar , Camikebir Mah.,2,1,90 ,6                        ,1,28500
İzmir , Bornova , Ergene Mah.,3,1,135 ,21                        ,4,28000
İzmir , Seferihisar , Çolak İbrahim Bey Mah.,2,1,126 ,0,1,30000
İzmir , Bayraklı , Mansuroğlu Mah.,3,1,135 ,38                        ,4,30000
İzmir , Bayraklı , Yamanlar Mah.,3,1,183 ,14                        ,7,40000
İzmir , Bornova , Kazımdirik Mah.,3,1,136 ,25                        ,4,35000
İzmir , Karşıyaka , Şemikler Mah.,2,1,90 ,6                        ,0,28000
İzmir , Karşıyaka , Bostanlı Mah.,3,1,185 ,35                        ,3,52500
İzmir , Selçuk , Cumhuriyet Mah.,2,1,80 ,15                        ,0,27500
İzmir , Bornova , Mevlana Mah.,1,1,70 ,11                        ,5,32000
İzmir , Karşıyaka , Örnekköy Mah.,3,1,155 ,17                        ,8,35000
İzmir , Bornova , Doğanlar Mah.,2,1,85 ,0,3,27000
İzmir , Bayraklı , Osmangazi Mah.,2,1,115 ,25                        ,1,22000
İzmir , Bayraklı , Manavkuyu Mah.,2,1,96 ,32                        ,1,26000
İzmir , Bayraklı , Manavkuyu Mah.,3,1,136 ,19                        ,6,38000
İzmir , Konak , Murat Reis Mah.,1,1,45 ,0,0,22000
İzmir , Buca , Buca Koop. Mah.,3,1,140 ,25                        ,0,25000
İzmir , Bornova , Erzene Mah.,2,1,115 ,35                        ,1,27000
İzmir , Bornova , Kazımdirik Mah.,2,1,70 ,0,2,40000
İzmir , Çiğli , Ataşehir Mah.,1,1,60 ,5                        ,2,30000
İzmir , Karşıyaka , Örnekköy Mah.,1,1,49 ,1                        ,3,21000
İzmir , Çiğli , Balatçık Mah.,1,1,60 ,3                        ,4,22000
İzmir , Buca , Fırat Mah.,2,1,130 ,3                        ,3,30000
İzmir , Bornova , Erzene Mah.,2,1,95 ,5                        ,0,28000
İzmir , Narlıdere , Ilıca Mah.,3,1,175 ,5                        ,3,80000
İzmir , Menemen , 9 Eylül Mah.,3,1,150 ,12                        ,6,35000
İzmir , Karşıyaka , Bostanlı Mah.,3,1,130 ,35                        ,3,40000
İzmir , Selçuk , Zafer Mah.,1,1,43 ,0,3,25000
İzmir , Buca , Adatepe Mah.,1,1,80 ,5                        ,3,25000
İzmir , Bayraklı , Mansuroğlu Mah.,3,1,118 ,42                        ,3,30000
İzmir , Menemen , Uğur Mumcu Mah.,3,1,172 ,0,8,32000
İzmir , Konak , Mimar Sinan Mah.,2,1,170 ,40                        ,5,60000
İzmir , Menemen , İnönü Mah.,1,1,50 ,2                        ,3,13000
İzmir , Bayraklı , Osmangazi Mah.,3,1,125 ,25                        ,7,24500
İzmir , Çiğli , Balatçık Mah.,1,1,50 ,1                        ,2,19500
İzmir , Torbalı , Pancar Mah.,2,1,88 ,0,2,20000
İzmir , Karşıyaka , Zübeyde Hanım Mah.,2,1,100 ,17                        ,7,23000
İzmir , Torbalı , Pancar Mah.,2,1,80 ,0,0,20000
İzmir , Bornova , Kazımdirik Mah.,3,1,115 ,30                        ,4,25000
İzmir , Çiğli , Balatçık Mah.,1,1,74 ,2                        ,3,21000
İzmir , Karşıyaka , Bostanlı Mah.,1,1,60 ,2                        ,0,38000
İzmir , Karşıyaka , Bostanlı Mah.,3,1,130 ,50                        ,3,45000
İzmir , Buca , Yaylacık Mah.,1,1,50 ,1                        ,2,25000
İzmir , Konak , Akın Simav Mah.,2,1,90 ,31                        ,1,20000
İzmir , Çiğli , Evka - 6 Mah.,3,1,115 ,21                        ,5,22000
İzmir , Balçova , Teleferik Mah.,4,1,230 ,11                        ,2,75000
İzmir , Narlıdere , Ilıca Mah.,3,1,90 ,31                        ,0,38000
İzmir , Seferihisar , Tepecik Mah.,3,1,145 ,0,0,41000
İzmir , Bayraklı , Osmangazi Mah.,3,1,140 ,26                        ,2,25000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,125 ,21                        ,2,35000
İzmir , Bayraklı , Fuat Edip Baksı Mah.,3,1,85 ,32                        ,2,22000
İzmir , Bornova , Yeşilova Mah.,3,1,100 ,25                        ,1,23000
İzmir , Bornova , Kazımdirik Mah.,3,1,170 ,21                        ,5,30000
İzmir , Konak , Atilla Mah.,2,1,85 ,30                        ,4,17000
İzmir , Konak , Alsancak Mah.,4,1,220 ,40                        ,6,75000
İzmir , Urla , Çamlıçay Mah.,3,1,170 ,5                        ,1,78000
İzmir , Karşıyaka , Bahriye Üçok Mah.,2,1,70 ,32                        ,4,31000
İzmir , Bornova , Erzene Mah.,1,1,45 ,6                        ,3,22000
İzmir , Bornova , Kazımdirik Mah.,1,1,55 ,4                        ,1,30000
İzmir , Çiğli , Yeni Mahalle Mah.,2,1,80 ,6                        ,6,44000
İzmir , Urla , Altıntaş Mah.,1,1,55 ,6                        ,0,35000
İzmir , Torbalı , Pancar Mah.,2,1,80 ,1                        ,0,18000
İzmir , Bornova , Yeşilova Mah.,3,1,132 ,20                        ,3,27000
İzmir , Karşıyaka , Bahariye Mah.,2,1,130 ,40                        ,3,26000
İzmir , Seferihisar , Hıdırlık Mah.,3,1,145 ,0,0,65000
İzmir , Buca , Atatürk Mah.,2,0,60 ,5                        ,1,17500
İzmir , Bornova , Erzene Mah.,3,1,115 ,31                        ,3,30000
İzmir , Buca , Yenigün Mah.,3,0,130 ,25                        ,3,32000
İzmir , Bornova , İnönü Mah.,1,1,60 ,5                        ,1,23000
İzmir , Konak , Alsancak Mah.,2,1,80 ,40                        ,5,35000
İzmir , Konak , Altıntaş Mah.,2,1,110 ,21                        ,0,20000
İzmir , Karabağlar , Bahçelievler Mah.,2,1,95 ,28                        ,3,28000
İzmir , Menemen , Zeytinlik Mah.,3,1,145 ,2                        ,2,23000
İzmir , Çiğli , Balatçık Mah.,3,1,137 ,11                        ,3,45000
İzmir , Menemen , Mermerli Mah.,3,1,115 ,40                        ,3,25000
İzmir , Karşıyaka , Yalı Mah.,2,1,80 ,31                        ,5,28000
İzmir , Konak , Atilla Mah.,3,1,120 ,30                        ,0,30000
İzmir , Karabağlar , Esenlik Mah.,3,1,115 ,31                        ,1,25000
İzmir , Buca , Atatürk Mah.,1,1,50 ,11                        ,5,20000
İzmir , Karabağlar , Basın Sitesi Mah.,3,1,125 ,26                        ,4,28000
İzmir , Narlıdere , Altıevler Mah.,6,1,420 ,11                        ,3,225000
İzmir , Çiğli , Evka - 2 Mah.,3,1,120 ,31                        ,4,25000
İzmir , Bayraklı , Çiçek Mah.,2,1,85 ,6                        ,2,22000
İzmir , Menemen , Kasımpaşa Mah.,4,1,155 ,30                        ,3,25000
İzmir , Karşıyaka , Bostanlı Mah.,2,1,90 ,31                        ,2,39000
İzmir , Konak , Altıntaş Mah.,2,1,85 ,30                        ,0,30000
İzmir , Buca , Atatürk Mah.,1,1,45 ,5                        ,2,18000
İzmir , Buca , Adatepe Mah.,1,1,60 ,6                        ,3,20000
İzmir , Konak , Alsancak Mah.,3,1,95 ,35                        ,2,26000
İzmir , Torbalı , Tepeköy Mah.,2,1,90 ,4                        ,3,21000
İzmir , Karşıyaka , Bostanlı Mah.,2,1,85 ,5                        ,3,45000
İzmir , Foça , Cumhuriyet Mah.,4,2,300 ,0,,100000
İzmir , Menemen , 29 Ekim Mah.,2,1,85 ,4                        ,0,30000
İzmir , Menderes , Görece Cumhuriyet Mah.,2,1,100 ,6                        ,5,25000
İzmir , Çiğli , Şirintepe Mah.,3,1,100 ,9                        ,0,30000
İzmir , Karşıyaka , Nergiz Mah.,2,1,74 ,0,1,35000
İzmir , Karşıyaka , Donanmacı Mah.,3,1,145 ,39                        ,1,40000
İzmir , Bornova , Atatürk Mah.,3,1,120 ,21                        ,2,30000
İzmir , Menderes , Kemalpaşa Mah.,3,1,140 ,11                        ,3,35000
İzmir , Torbalı , Fevzi Çakmak Mah.,4,0,190 ,0,,50000
İzmir , Torbalı , İnönü Mah.,3,1,130 ,2                        ,0,33000
İzmir , Karşıyaka , İmbatlı Mah.,2,1,90 ,0,3,28000
İzmir , Menemen , İstiklal Mah.,2,1,126 ,5                        ,3,26000
İzmir , Menemen , 9 Eylül Mah.,3,1,115 ,4                        ,5,38000
İzmir , Karabağlar , Poligon Mah.,3,1,135 ,31                        ,1,36500
İzmir , Seferihisar , Çolak İbrahim Bey Mah.,2,1,100 ,4                        ,1,36000
İzmir , Karşıyaka , Alaybey Mah.,3,1,110 ,57                        ,0,25000
İzmir , Karşıyaka , Aksoy Mah.,2,1,95 ,50                        ,4,35000
İzmir , Menemen , Atatürk Mah.,3,1,140 ,6                        ,3,29500
İzmir , Çiğli , Balatçık Mah.,1,1,55 ,0,2,28500
İzmir , Buca , Çamlıkule Mah.,1,1,50 ,1                        ,6,16000
İzmir , Menemen , İnönü Mah.,1,1,55 ,1                        ,2,14000
İzmir , Çeşme , Alaçatı Mah.,3,1,150 ,15                        ,,850000
İzmir , Ödemiş , Zafer Mah.,2,1,110 ,21                        ,3,25000
İzmir , Karabağlar , Muammer Akar Mah.,4,1,200 ,26                        ,8,69999
İzmir , Çeşme , Ardıç Mah.,3,1,220 ,4                        ,1,800000
İzmir , Konak , Mimar Sinan Mah.,2,1,110 ,25                        ,,47000
İzmir , Torbalı , Yedi Eylül Mah.,3,1,150 ,2                        ,3,36000
İzmir , Menderes , Cüneytbey Mah.,2,1,70 ,1                        ,5,26500
İzmir , Karabağlar , Yurdoğlu Mah.,2,1,85 ,30                        ,4,20000
İzmir , Karabağlar , Poligon Mah.,3,1,145 ,16                        ,7,45000
İzmir , Konak , Güzelyalı Mah.,3,1,160 ,0,3,65000
İzmir , Karşıyaka , Yalı Mah.,1,1,36 ,11                        ,15,36000
İzmir , Çeşme , Reisdere Mah.,2,1,90 ,0,0,45000
İzmir , Buca , Efeler Mah.,1,1,40 ,0,2,19000
İzmir , Güzelbahçe , Yelki Mah.,3,1,175 ,4                        ,3,82000
İzmir , Buca , Adatepe Mah.,1,1,72 ,11                        ,-2,16000
İzmir , Karşıyaka , Mustafa Kemal Mah.,3,1,165 ,11                        ,2,42000
İzmir , Karşıyaka , Bostanlı Mah.,3,1,130 ,0,6,85000
İzmir , Çiğli , Ataşehir Mah.,3,1,170 ,15                        ,2,45000
İzmir , Seferihisar , Ulamış Mah.,2,1,100 ,3                        ,0,36000
İzmir , Karabağlar , Vatan Mah.,3,1,115 ,5                        ,2,41000
İzmir , Karşıyaka , Yalı Mah.,3,1,150 ,11                        ,9,65000
İzmir , Karşıyaka , Mavişehir Mah.,4,1,205 ,26                        ,2,65000
İzmir , Menemen , 30 Ağustos Mah.,3,1,150 ,11                        ,8,31750
İzmir , Seferihisar , Çolak İbrahim Bey Mah.,1,1,120 ,2                        ,3,30000
İzmir , Urla , Altıntaş Mah.,5,2,400 ,11                        ,3,130000
İzmir , Çiğli , Balatçık Mah.,1,1,60 ,0,2,23000
İzmir , Karabağlar , Sevgi Mah.,2,1,115 ,11                        ,2,28500
İzmir , Karşıyaka , Bahariye Mah.,3,1,135 ,31                        ,5,30000
İzmir , Karşıyaka , Yalı Mah.,2,1,82 ,0,3,45000
İzmir , Buca , Buca Koop. Mah.,2,1,85 ,18                        ,3,18000
İzmir , Menemen , Mermerli Mah.,3,1,130 ,13                        ,3,30000
İzmir , Torbalı , İnönü Mah.,3,1,140 ,4                        ,5,28000
İzmir , Balçova , Korutürk Mah.,3,1,140 ,30                        ,3,55000
İzmir , Karşıyaka , Yalı Mah.,3,1,130 ,9                        ,5,46500
İzmir , Dikili , Gazipaşa Mah.,4,1,180 ,15                        ,4,40000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,140 ,33                        ,5,28000
İzmir , Bayraklı , Manavkuyu Mah.,6,2,110 ,25                        ,,115000
İzmir , Bayraklı , Mansuroğlu Mah.,3,1,125 ,30                        ,5,32000
İzmir , Menemen , Yahşelli Mah.,3,1,125 ,18                        ,3,20500
İzmir , Foça , Mustafa Kemal Atatürk Mah.,2,1,80 ,0,3,35000
İzmir , Torbalı , Fevzi Çakmak Mah.,2,1,90 ,9                        ,2,17000
İzmir , Buca , Adatepe Mah.,1,1,55 ,4                        ,3,18500
İzmir , Bayraklı , R. Şevket İnce Mah.,3,1,135 ,2                        ,1,33000
İzmir , Bayraklı , Manavkuyu Mah.,3,1,130 ,35                        ,4,35000
İzmir , Balçova , Korutürk Mah.,2,1,90 ,30                        ,0,35000
İzmir , Bayraklı , R. Şevket İnce Mah.,3,1,127 ,2                        ,2,35000
İzmir , Bornova , Kazımdirik Mah.,1,1,55 ,0,1,45000
İzmir , Balçova , Onur Mah.,3,1,130 ,35                        ,0,25000
İzmir , Karabağlar , Devrim Mah.,3,1,158 ,5                        ,3,36000
İzmir , Aliağa , Siteler Mah.,3,1,138 ,16                        ,2,28000
İzmir , Karşıyaka , Demirköprü Mah.,3,1,120 ,6                        ,6,36000
İzmir , Çiğli , Ataşehir Mah.,2,1,75 ,4                        ,1,34000
İzmir , Karşıyaka , Bahriye Üçok Mah.,3,1,170 ,31                        ,5,45000
İzmir , Bayraklı , Mansuroğlu Mah.,3,1,110 ,0,6,62000
İzmir , Buca , Dumlupınar Mah.,3,1,170 ,11                        ,3,27500
İzmir , Karabağlar , Üçkuyular Mah.,4,1,180 ,35                        ,5,52000
İzmir , Kemalpaşa , Soğukpınar Mah.,2,1,120 ,22                        ,3,20000
İzmir , Çeşme , Çakabey Mah.,5,1,300 ,6                        ,,3500000
İzmir , Seferihisar , Camikebir Mah.,1,0,43 ,1                        ,,35000
İzmir , Urla , Kalabak Mah.,4,2,360 ,11                        ,0,125000
İzmir , Seferihisar , Payamlı Mah.,3,1,130 ,15                        ,3,33000
İzmir , Bornova , Evka 4 Mah.,2,1,77 ,27                        ,8,21500
İzmir , Urla , İçmeler Mah.,4,1,350 ,30                        ,,160000
İzmir , Ödemiş , Süleyman Demirel Mah.,3,1,190 ,5                        ,0,28000
İzmir , Seferihisar , Payamlı Mah.,4,1,200 ,21                        ,,43000
İzmir , Çiğli , Ataşehir Mah.,3,1,125 ,26                        ,4,25000
İzmir , Karşıyaka , Demirköprü Mah.,2,1,95 ,8                        ,0,33000
İzmir , Buca , Kuruçeşme Mah.,1,1,55 ,3                        ,2,18000
İzmir , Çiğli , Yeni Mahalle Mah.,1,1,45 ,3                        ,0,25000
İzmir , Urla , Gülbahçe Mah.,2,1,70 ,7                        ,1,28000
İzmir , Menemen , Ahıhıdır Mah.,3,1,130 ,0,5,27000
İzmir , Çeşme , Şifne Mah.,4,1,320 ,7                        ,3,250000
İzmir , Buca , Yaylacık Mah.,1,1,50 ,4                        ,0,20000
İzmir , Bayraklı , Manavkuyu Mah.,2,1,80 ,21                        ,5,40000
İzmir , Menemen , 30 Ağustos Mah.,3,1,145 ,23                        ,6,29000
İzmir , Torbalı , Tepeköy Mah.,3,1,140 ,22                        ,3,20000
İzmir , Karşıyaka , Aksoy Mah.,3,1,110 ,31                        ,0,23000
İzmir , Buca , Fırat Mah.,2,1,85 ,2                        ,3,25000
İzmir , Çiğli , Ahmet Efendi Mah.,1,0,74 ,3                        ,3,22000
İzmir , Menemen , 9 Eylül Mah.,3,1,135 ,6                        ,0,37000
İzmir , Çiğli , Ataşehir Mah.,4,1,180 ,19                        ,3,47500
İzmir , Bayraklı , Soğukkuyu Mah.,3,1,144 ,20                        ,5,43000
İzmir , Buca , Adatepe Mah.,2,1,85 ,16                        ,1,20000
İzmir , Karşıyaka , Donanmacı Mah.,2,1,75 ,26                        ,0,29000
İzmir , Karabağlar , Bozyaka Mah.,3,1,130 ,30                        ,5,22000
İzmir , Karabağlar , Maliyeciler Mah.,3,1,125 ,21                        ,3,30000
İzmir , Çiğli , Balatçık Mah.,2,1,105 ,5                        ,5,27500
İzmir , Bornova , Erzene Mah.,2,1,100 ,40                        ,3,30000
İzmir , Karabağlar , Bahçelievler Mah.,4,1,232 ,16                        ,5,50000
İzmir , Karşıyaka , Yalı Mah.,1,1,45 ,11                        ,9,33000
İzmir , Karşıyaka , Zübeyde Hanım Mah.,3,1,140 ,20                        ,4,33000
İzmir , Çiğli , Ataşehir Mah.,1,1,80 ,6                        ,5,28000
İzmir , Bornova , Kazımdirik Mah.,3,1,145 ,31                        ,7,45950
İzmir , Karabağlar , Ali Fuat Cebesoy Mah.,3,1,120 ,6                        ,2,40000
İzmir , Menemen , 9 Eylül Mah.,2,1,90 ,6                        ,3,25000
İzmir , Karabağlar , Ali Fuat Cebesoy Mah.,2,1,105 ,0,6,35000
İzmir , Buca , Mustafa Kemal Mah.,2,1,100 ,20                        ,2,20000
İzmir , Seferihisar , Çolak İbrahim Bey Mah.,2,1,122 ,0,2,30000
İzmir , Güzelbahçe , Kahramandere Mah.,3,2,220 ,16                        ,0,70000
İzmir , Menderes , Gölcükler Mah.,3,0,140 ,15                        ,2,35000
İzmir , Karabağlar , Arap Hasan Mah.,3,1,120 ,31                        ,3,45000
İzmir , Urla , Zeytinler Mah.,3,1,160 ,8                        ,,42000
İzmir , Buca , Yaylacık Mah.,1,1,40 ,3                        ,3,20000
İzmir , Çiğli , Küçük Çiğli Mah.,3,1,125 ,6                        ,3,40000
İzmir , Seferihisar , Çolak İbrahim Bey Mah.,1,1,75 ,2                        ,1,26000
İzmir , Bornova , Erzene Mah.,3,1,140 ,31                        ,7,24000
İzmir , Bornova , Kazımdirik Mah.,2,1,70 ,5                        ,2,48000
İzmir , Karşıyaka , Bostanlı Mah.,4,2,290 ,26                        ,0,80000
İzmir , Bayraklı , Cengizhan Mah.,2,1,80 ,8                        ,1,27000
İzmir , Çeşme , Reisdere Mah.,2,1,85 ,10                        ,5,32000
İzmir , Karabağlar , Doğanay Mah.,2,1,100 ,36                        ,1,24000
İzmir , Torbalı , Yemişlik Mah.,3,1,140 ,4                        ,1,25000
İzmir , Karabağlar , Üçkuyular Mah.,3,1,130 ,31                        ,1,25000
İzmir , Karabağlar , Ali Fuat Cebesoy Mah.,3,1,165 ,5                        ,13,68500
İzmir , Buca , Atatürk Mah.,1,1,55 ,5                        ,1,18000
İzmir , Bayraklı , Manavkuyu Mah.,2,10,100 ,35                        ,0,25000
İzmir , Bayraklı , Manavkuyu Mah.,3,1,127 ,0,3,50000
İzmir , Dikili , İsmetpaşa Mah.,2,1,135 ,9                        ,0,21000
İzmir , Karşıyaka , Yalı Mah.,3,1,190 ,25                        ,0,42000
İzmir , Konak , Mimar Sinan Mah.,3,1,135 ,40                        ,3,40000
İzmir , Karşıyaka , Latife Hanım Mah.,1,1,52 ,6                        ,1,18000
İzmir , Bornova , Evka 3 Mah.,3,1,120 ,28                        ,1,45000
İzmir , Konak , Atilla Mah.,3,1,115 ,35                        ,5,25000
İzmir , Menemen , Cumhuriyet Mah.,2,1,65 ,1                        ,2,22000
İzmir , Torbalı , Muratbey Mah.,3,1,150 ,0,6,36000
İzmir , Menemen , Uğur Mumcu Mah.,2,1,80 ,1                        ,3,22500
İzmir , Karşıyaka , Demirköprü Mah.,1,1,60 ,2                        ,4,24000
İzmir , Çeşme , Alaçatı Mah.,3,1,200 ,21                        ,,1200000
İzmir , Seferihisar , Camikebir Mah.,1,0,43 ,1                        ,,35000
İzmir , Urla , Yenice Mah.,6,1,450 ,21                        ,1,200000
İzmir , Bayraklı , Mansuroğlu Mah.,3,1,107 ,0,5,47000
İzmir , Çiğli , İzkent Mah.,3,1,114 ,29                        ,1,23000
İzmir , Karabağlar , Esenyalı Mah.,4,1,230 ,24                        ,3,65000
İzmir , Konak , Alsancak Mah.,3,1,120 ,26                        ,8,70000
İzmir , Buca , Buca Koop. Mah.,2,1,132 ,26                        ,1,26000
İzmir , Konak , Murat Reis Mah.,2,1,80 ,49                        ,5,19000
İzmir , Konak , Çankaya Mah.,2,1,120 ,35                        ,3,30000
İzmir , Bornova , Atatürk Mah.,3,1,180 ,15                        ,3,52000
İzmir , Menemen , İsmet İnönü Mah.,2,1,60 ,0,1,17500
İzmir , Karabağlar , Poligon Mah.,1,1,50 ,10                        ,1,33000
İzmir , Buca , Yaylacık Mah.,1,1,55 ,5                        ,0,17000
İzmir , Karşıyaka , İmbatlı Mah.,1,1,49 ,4                        ,3,29500
İzmir , Seferihisar , Sığacık Mah.,2,1,130 ,16                        ,0,42000
İzmir , Karşıyaka , Şemikler Mah.,2,1,95 ,6                        ,6,40000
İzmir , Buca , Kuruçeşme Mah.,1,1,60 ,7                        ,1,28000
İzmir , Karabağlar , Basın Sitesi Mah.,2,1,90 ,10                        ,5,27000
İzmir , Karşıyaka , Atakent Mah.,3,1,120 ,19                        ,2,58000
İzmir , Konak , Kültür Mah.,3,1,140 ,36                        ,7,45000
İzmir , Balçova , Onur Mah.,1,1,45 ,0,2,32000
İzmir , Bornova , Erzene Mah.,2,1,125 ,26                        ,4,34000
İzmir , Karabağlar , Bahçelievler Mah.,3,1,120 ,42                        ,4,24000
İzmir , Karşıyaka , Yalı Mah.,2,1,75 ,25                        ,0,37000
İzmir , Buca , Efeler Mah.,2,1,75 ,0,5,27000
İzmir , Karabağlar , Barış Mah.,3,1,130 ,35                        ,5,23000
İzmir , Çeşme , 16 Eylül Mah.,4,1,135 ,31                        ,0,700000
İzmir , Karşıyaka , Örnekköy Mah.,2,1,95 ,6                        ,2,32000
İzmir , Gaziemir , Sevgi Mah.,2,1,94 ,26                        ,5,36000
İzmir , Buca , Vali Rahmi Bey Mah.,3,1,130 ,30                        ,2,33000
İzmir , Çiğli , İnönü Mah.,3,1,120 ,14                        ,3,25000
İzmir , Buca , Hürriyet Mah.,3,1,140 ,28                        ,4,27000
İzmir , Buca , Menderes Mah.,2,1,120 ,23                        ,1,30000
İzmir , Bornova , Kazımdirik Mah.,1,1,45 ,2                        ,7,26000
İzmir , Torbalı , Muratbey Mah.,3,1,150 ,14                        ,3,30000
İzmir , Çeşme , Şifne Mah.,4,1,320 ,7                        ,3,550000
İzmir , Çiğli , Balatçık Mah.,1,1,70 ,8                        ,7,30000
İzmir , Karşıyaka , Zübeyde Hanım Mah.,3,1,150 ,20                        ,3,29000
İzmir , Karaburun , Anbarseki Mah.,2,1,110 ,5                        ,1,27000
İzmir , Narlıdere , Yenikale Mah.,3,1,130 ,21                        ,3,55000
İzmir , Buca , Hürriyet Mah.,2,1,84 ,3                        ,4,25000
İzmir , Bornova , Kazımdirik Mah.,1,1,55 ,0,2,45000
İzmir , Konak , Mehmet Ali Akman Mah.,3,1,130 ,37                        ,1,40000
İzmir , Bornova , Kazımdirik Mah.,2,1,90 ,10                        ,4,48000
İzmir , Konak , Kahramanlar Mah.,1,1,52 ,2                        ,0,30000
İzmir , Urla , Güvendik Mah.,1,1,66 ,25                        ,5,38000
İzmir , Çiğli , Balatçık Mah.,3,1,133 ,8                        ,3,40000
İzmir , Gaziemir , Beyazevler Mah.,2,1,95 ,1                        ,2,45000
İzmir , Buca , Vali Rahmi Bey Mah.,2,1,90 ,6                        ,0,22500
İzmir , Karabağlar , Basın Sitesi Mah.,3,1,120 ,26                        ,2,32000
İzmir , Karşıyaka , Yalı Mah.,3,1,147 ,11                        ,6,68000
İzmir , Buca , Atatürk Mah.,1,1,60 ,4                        ,0,20000
İzmir , Karabağlar , Basın Sitesi Mah.,2,1,90 ,50                        ,3,19000
İzmir , Karşıyaka , Örnekköy Mah.,1,1,86 ,8                        ,1,35000
İzmir , Menemen , 9 Eylül Mah.,3,1,148 ,3                        ,0,85000
İzmir , Karşıyaka , Mavişehir Mah.,1,1,50 ,16                        ,14,35000
İzmir , Karşıyaka , Mavişehir Mah.,2,1,121 ,6                        ,12,75000
İzmir , Menemen , Gazi Mustafa Kemal Mah.,1,1,60 ,6                        ,2,15000
İzmir , Buca , Kuruçeşme Mah.,1,1,50 ,6                        ,0,22000
İzmir , Bayraklı , Çiçek Mah.,1,1,55 ,8                        ,0,21000
İzmir , Karşıyaka , Bahariye Mah.,2,1,145 ,31                        ,4,30000
İzmir , Torbalı , Yemişlik Mah.,3,1,160 ,3                        ,1,28000
İzmir , Buca , İnkılap Mah.,1,1,40 ,0,2,25000
İzmir , Bayraklı , Cengizhan Mah.,3,1,130 ,3                        ,2,40000
İzmir , Bornova , Evka 4 Mah.,2,1,85 ,22                        ,5,20000
İzmir , Karşıyaka , Yalı Mah.,3,1,155 ,27                        ,2,40000
İzmir , Bornova , Atatürk Mah.,1,1,55 ,10                        ,0,25000
İzmir , Çeşme , Alaçatı Mah.,3,1,160 ,16                        ,,600000
İzmir , Bornova , Doğanlar Mah.,3,1,150 ,0,5,35000
İzmir , Karşıyaka , Şemikler Mah.,1,1,65 ,6                        ,5,30000
İzmir , Narlıdere , Narlı Mah.,3,1,105 ,14                        ,5,36000
İzmir , Balçova , Eğitim Mah.,3,1,110 ,28                        ,3,25000
İzmir , Karşıyaka , Yalı Mah.,2,1,90 ,16                        ,2,35000
İzmir , Bornova , Kazımdirik Mah.,3,1,125 ,30                        ,3,25000
İzmir , Karşıyaka , Şemikler Mah.,2,1,80 ,10                        ,4,32000
İzmir , Çeşme , Alaçatı Mah.,4,1,180 ,11                        ,,900000
İzmir , Menemen , İnönü Mah.,2,1,81 ,8                        ,2,21000
İzmir , Bornova , Mevlana Mah.,1,1,70 ,5                        ,2,27250
İzmir , Bornova , Kazımdirik Mah.,1,1,47 ,8                        ,2,33000
İzmir , Bayraklı , Yamanlar Mah.,3,1,135 ,4                        ,3,30000
İzmir , Karabağlar , Vatan Mah.,2,1,100 ,7                        ,2,32000
İzmir , Konak , Çankaya Mah.,3,1,165 ,40                        ,2,49000
İzmir , Bayraklı , Körfez Mah.,1,1,45 ,4                        ,1,30500
İzmir , Gaziemir , Atıfbey Mah.,4,1,185 ,21                        ,2,65000
İzmir , Foça , Mustafa Kemal Atatürk Mah.,2,1,75 ,8                        ,0,32500
İzmir , Konak , Alsancak Mah.,2,1,130 ,31                        ,3,25000
İzmir , Bornova , Evka 3 Mah.,3,1,130 ,30                        ,3,36000
İzmir , Çiğli , Sasallı Merkez Mah.,2,1,123 ,0,0,66000
İzmir , Konak , Atilla Mah.,2,1,85 ,6                        ,1,30000
İzmir , Urla , Gülbahçe Mah.,1,1,40 ,1                        ,0,28000
İzmir , Karşıyaka , Bahriye Üçok Mah.,3,1,130 ,33                        ,5,38000
İzmir , Karşıyaka , Nergiz Mah.,3,1,135 ,20                        ,2,39000
İzmir , Karabağlar , Üçkuyular Mah.,3,1,125 ,28                        ,4,26000
İzmir , Karabağlar , Basın Sitesi Mah.,1,1,60 ,6                        ,3,29000
İzmir , Karşıyaka , Yalı Mah.,3,1,147 ,15                        ,6,68000
İzmir , Buca , Yaylacık Mah.,2,0,75 ,6                        ,3,20000
İzmir , Narlıdere , Ilıca Mah.,3,1,175 ,5                        ,4,80000
İzmir , Bayraklı , Fuat Edip Baksı Mah.,2,1,140 ,16                        ,3,38000
İzmir , Menemen , Atatürk Mah.,1,1,60 ,2                        ,3,22000
İzmir , Karabağlar , Bahar Mah.,2,1,115 ,16                        ,2,24000
İzmir , Karşıyaka , Yalı Mah.,2,1,85 ,11                        ,2,46000
İzmir , Karşıyaka , Yalı Mah.,2,1,85 ,11                        ,0,32000
